date,item_name,category,unit,price,is_anomaly
2025-03-17,Green Chili,Vegetables,kg,164.0,False
2025-03-24,Green Chili,Vegetables,kg,205.0,False
2025-03-31,Green Chili,Vegetables,kg,208.0,False
2025-04-07,Green Chili,Vegetables,kg,204.0,False
2025-04-14,Green Chili,Vegetables,kg,193.0,False
2025-04-21,Green Chili,Vegetables,kg,226.0,False
2025-04-28,Green Chili,Vegetables,kg,214.0,False
2025-05-05,Green Chili,Vegetables,kg,213.0,False
2025-05-12,Green Chili,Vegetables,kg,265.0,False
2025-05-19,Green Chili,Vegetables,kg,256.0,False
2025-05-26,Green Chili,Vegetables,kg,268.0,False
2025-06-02,Green Chili,Vegetables,kg,267.0,False
2025-06-09,Green Chili,Vegetables,kg,274.0,False
2025-06-16,Green Chili,Vegetables,kg,282.0,False
2025-06-23,Green Chili,Vegetables,kg,273.0,False
2025-06-30,Green Chili,Vegetables,kg,322.0,False
2025-07-07,Green Chili,Vegetables,kg,261.0,False
2025-07-14,Green Chili,Vegetables,kg,238.0,False
2025-07-21,Green Chili,Vegetables,kg,289.0,False
2025-07-28,Green Chili,Vegetables,kg,246.0,False
2025-08-04,Green Chili,Vegetables,kg,307.0,False
2025-08-11,Green Chili,Vegetables,kg,287.0,False
2025-08-18,Green Chili,Vegetables,kg,288.0,False
2025-08-25,Green Chili,Vegetables,kg,262.0,False
2025-09-01,Green Chili,Vegetables,kg,247.0,False
2025-09-08,Green Chili,Vegetables,kg,288.0,False
2025-09-15,Green Chili,Vegetables,kg,317.0,False
2025-09-22,Green Chili,Vegetables,kg,264.0,False
2025-09-29,Green Chili,Vegetables,kg,207.0,False
2025-10-06,Green Chili,Vegetables,kg,243.0,False
2025-10-13,Green Chili,Vegetables,kg,249.0,False
2025-10-20,Green Chili,Vegetables,kg,211.0,False
2025-10-27,Green Chili,Vegetables,kg,218.0,False
2025-11-03,Green Chili,Vegetables,kg,191.0,False
2025-11-10,Green Chili,Vegetables,kg,211.0,False
2025-11-17,Green Chili,Vegetables,kg,219.0,False
2025-11-24,Green Chili,Vegetables,kg,203.0,False
2025-12-01,Green Chili,Vegetables,kg,174.0,False
2025-12-08,Green Chili,Vegetables,kg,182.0,False
2025-12-15,Green Chili,Vegetables,kg,173.0,False
2025-12-22,Green Chili,Vegetables,kg,171.0,False
2025-12-29,Green Chili,Vegetables,kg,156.0,False
2026-01-05,Green Chili,Vegetables,kg,166.0,False
2026-01-12,Green Chili,Vegetables,kg,196.0,False
2026-01-19,Green Chili,Vegetables,kg,154.0,False
2026-01-26,Green Chili,Vegetables,kg,182.0,False
2026-02-02,Green Chili,Vegetables,kg,166.0,False
2026-02-09,Green Chili,Vegetables,kg,199.0,False
2026-02-16,Green Chili,Vegetables,kg,150.0,False
2026-02-23,Green Chili,Vegetables,kg,179.0,False
2026-03-02,Green Chili,Vegetables,kg,214.0,False
2026-03-09,Green Chili,Vegetables,kg,186.0,False
2026-03-16,Green Chili,Vegetables,kg,193.0,False
2026-03-23,Green Chili,Vegetables,kg,220.0,False
2026-03-30,Green Chili,Vegetables,kg,221.0,False
2026-04-06,Green Chili,Vegetables,kg,280.0,False
2026-04-13,Green Chili,Vegetables,kg,254.0,False
2026-04-20,Green Chili,Vegetables,kg,256.0,False
2026-04-27,Green Chili,Vegetables,kg,304.0,False
2026-05-04,Green Chili,Vegetables,kg,276.0,False
2026-05-11,Green Chili,Vegetables,kg,242.0,False
2026-05-18,Green Chili,Vegetables,kg,331.0,False
2026-05-25,Green Chili,Vegetables,kg,313.0,False
2026-06-01,Green Chili,Vegetables,kg,261.0,False
2026-06-08,Green Chili,Vegetables,kg,323.0,False
2026-06-15,Green Chili,Vegetables,kg,329.0,False
2026-06-22,Green Chili,Vegetables,kg,273.0,False
2026-06-29,Green Chili,Vegetables,kg,338.0,False
2026-07-06,Green Chili,Vegetables,kg,288.0,False
2026-07-13,Green Chili,Vegetables,kg,384.0,False
2026-07-20,Green Chili,Vegetables,kg,319.0,False
2026-07-27,Green Chili,Vegetables,kg,409.0,False
2026-08-03,Green Chili,Vegetables,kg,371.0,False
2023-08-14,Guava,Fruits,kg,150.0,False
2023-08-21,Guava,Fruits,kg,154.0,False
2023-08-28,Guava,Fruits,kg,152.0,False
2023-09-04,Guava,Fruits,kg,182.0,False
2023-09-11,Guava,Fruits,kg,161.0,False
2023-09-18,Guava,Fruits,kg,166.0,False
2023-09-25,Guava,Fruits,kg,166.0,False
2023-10-02,Guava,Fruits,kg,163.0,False
2023-10-09,Guava,Fruits,kg,170.0,False
2023-10-16,Guava,Fruits,kg,164.0,False
2023-10-23,Guava,Fruits,kg,176.0,False
2023-10-30,Guava,Fruits,kg,178.0,False
2023-11-06,Guava,Fruits,kg,180.0,False
2023-11-13,Guava,Fruits,kg,181.0,False
2023-11-20,Guava,Fruits,kg,182.0,False
2023-11-27,Guava,Fruits,kg,178.0,False
2023-12-04,Guava,Fruits,kg,195.0,False
2023-12-11,Guava,Fruits,kg,182.0,False
2023-12-18,Guava,Fruits,kg,181.0,False
2023-12-25,Guava,Fruits,kg,187.0,False
2024-01-01,Guava,Fruits,kg,183.0,False
2024-01-08,Guava,Fruits,kg,193.0,False
2024-01-15,Guava,Fruits,kg,178.0,False
2024-01-22,Guava,Fruits,kg,186.0,False
2024-01-29,Guava,Fruits,kg,182.0,False
2024-02-05,Guava,Fruits,kg,175.0,False
2024-02-12,Guava,Fruits,kg,165.0,False
2024-02-19,Guava,Fruits,kg,142.0,False
2024-02-26,Guava,Fruits,kg,167.0,False
2024-03-04,Guava,Fruits,kg,157.0,False
2024-03-11,Guava,Fruits,kg,160.0,False
2024-03-18,Guava,Fruits,kg,157.0,False
2024-03-25,Guava,Fruits,kg,136.0,False
2024-04-01,Guava,Fruits,kg,147.0,False
2024-04-08,Guava,Fruits,kg,149.0,False
2024-04-15,Guava,Fruits,kg,150.0,False
2024-04-22,Guava,Fruits,kg,126.0,False
2024-04-29,Guava,Fruits,kg,141.0,False
2024-05-06,Guava,Fruits,kg,142.0,False
2024-05-13,Guava,Fruits,kg,133.0,False
2024-05-20,Guava,Fruits,kg,138.0,False
2024-05-27,Guava,Fruits,kg,150.0,False
2024-06-03,Guava,Fruits,kg,143.0,False
2024-06-10,Guava,Fruits,kg,151.0,False
2024-06-17,Guava,Fruits,kg,160.0,False
2024-06-24,Guava,Fruits,kg,132.0,False
2024-07-01,Guava,Fruits,kg,137.0,False
2024-07-08,Guava,Fruits,kg,163.0,False
2024-07-15,Guava,Fruits,kg,158.0,False
2024-07-22,Guava,Fruits,kg,170.0,False
2024-07-29,Guava,Fruits,kg,164.0,False
2024-08-05,Guava,Fruits,kg,162.0,False
2024-08-12,Guava,Fruits,kg,171.0,False
2024-08-19,Guava,Fruits,kg,188.0,False
2024-08-26,Guava,Fruits,kg,199.0,False
2024-09-02,Guava,Fruits,kg,194.0,False
2024-09-09,Guava,Fruits,kg,205.0,False
2024-09-16,Guava,Fruits,kg,204.0,False
2024-09-23,Guava,Fruits,kg,167.0,False
2024-09-30,Guava,Fruits,kg,229.0,False
2024-10-07,Guava,Fruits,kg,233.0,False
2024-10-14,Guava,Fruits,kg,211.0,False
2024-10-21,Guava,Fruits,kg,202.0,False
2024-10-28,Guava,Fruits,kg,239.0,False
2024-11-04,Guava,Fruits,kg,236.0,False
2024-11-11,Guava,Fruits,kg,229.0,False
2024-11-18,Guava,Fruits,kg,240.0,False
2024-11-25,Guava,Fruits,kg,238.0,False
2024-12-02,Guava,Fruits,kg,213.0,False
2024-12-09,Guava,Fruits,kg,214.0,False
2024-12-16,Guava,Fruits,kg,237.0,False
2024-12-23,Guava,Fruits,kg,212.0,False
2024-12-30,Guava,Fruits,kg,201.0,False
2025-01-06,Guava,Fruits,kg,202.0,False
2025-01-13,Guava,Fruits,kg,212.0,False
2025-01-20,Guava,Fruits,kg,211.0,False
2025-01-27,Guava,Fruits,kg,183.0,False
2025-02-03,Guava,Fruits,kg,216.0,False
2025-02-10,Guava,Fruits,kg,203.0,False
2025-02-17,Guava,Fruits,kg,203.0,False
2025-02-24,Guava,Fruits,kg,197.0,False
2025-03-03,Guava,Fruits,kg,175.0,False
2025-03-10,Guava,Fruits,kg,162.0,False
2025-03-17,Guava,Fruits,kg,165.0,False
2025-03-24,Guava,Fruits,kg,188.0,False
2025-03-31,Guava,Fruits,kg,189.0,False
2025-04-07,Guava,Fruits,kg,161.0,False
2025-04-14,Guava,Fruits,kg,170.0,False
2025-04-21,Guava,Fruits,kg,163.0,False
2025-04-28,Guava,Fruits,kg,143.0,False
2025-05-05,Guava,Fruits,kg,179.0,False
2025-05-12,Guava,Fruits,kg,157.0,False
2025-05-19,Guava,Fruits,kg,173.0,False
2025-05-26,Guava,Fruits,kg,170.0,False
2025-06-02,Guava,Fruits,kg,154.0,False
2025-06-09,Guava,Fruits,kg,172.0,False
2025-06-16,Guava,Fruits,kg,159.0,False
2025-06-23,Guava,Fruits,kg,177.0,False
2025-06-30,Guava,Fruits,kg,170.0,False
2025-07-07,Guava,Fruits,kg,172.0,False
2025-07-14,Guava,Fruits,kg,171.0,False
2025-07-21,Guava,Fruits,kg,185.0,False
2025-07-28,Guava,Fruits,kg,197.0,False
2025-08-04,Guava,Fruits,kg,227.0,False
2025-08-11,Guava,Fruits,kg,214.0,False
2025-08-18,Guava,Fruits,kg,208.0,False
2025-08-25,Guava,Fruits,kg,198.0,False
2025-09-01,Guava,Fruits,kg,203.0,False
2025-09-08,Guava,Fruits,kg,221.0,False
2025-09-15,Guava,Fruits,kg,263.0,False
2025-09-22,Guava,Fruits,kg,259.0,False
2025-09-29,Guava,Fruits,kg,246.0,False
2025-10-06,Guava,Fruits,kg,235.0,False
2025-10-13,Guava,Fruits,kg,266.0,False
2025-10-20,Guava,Fruits,kg,242.0,False
2025-10-27,Guava,Fruits,kg,247.0,False
2025-11-03,Guava,Fruits,kg,265.0,False
2025-11-10,Guava,Fruits,kg,274.0,False
2025-11-17,Guava,Fruits,kg,269.0,False
2025-11-24,Guava,Fruits,kg,278.0,False
2025-12-01,Guava,Fruits,kg,264.0,False
2025-12-08,Guava,Fruits,kg,271.0,False
2025-12-15,Guava,Fruits,kg,256.0,False
2025-12-22,Guava,Fruits,kg,240.0,False
2025-12-29,Guava,Fruits,kg,225.0,False
2026-01-05,Guava,Fruits,kg,266.0,False
2026-01-12,Guava,Fruits,kg,234.0,False
2026-01-19,Guava,Fruits,kg,255.0,False
2026-01-26,Guava,Fruits,kg,223.0,False
2026-02-02,Guava,Fruits,kg,231.0,False
2026-02-09,Guava,Fruits,kg,244.0,False
2026-02-16,Guava,Fruits,kg,224.0,False
2026-02-23,Guava,Fruits,kg,229.0,False
2026-03-02,Guava,Fruits,kg,217.0,False
2026-03-09,Guava,Fruits,kg,212.0,False
2026-03-16,Guava,Fruits,kg,192.0,False
2026-03-23,Guava,Fruits,kg,207.0,False
2026-03-30,Guava,Fruits,kg,200.0,False
2026-04-06,Guava,Fruits,kg,193.0,False
2026-04-13,Guava,Fruits,kg,188.0,False
2026-04-20,Guava,Fruits,kg,196.0,False
2026-04-27,Guava,Fruits,kg,198.0,False
2026-05-04,Guava,Fruits,kg,185.0,False
2026-05-11,Guava,Fruits,kg,199.0,False
2026-05-18,Guava,Fruits,kg,204.0,False
2026-05-25,Guava,Fruits,kg,194.0,False
2026-06-01,Guava,Fruits,kg,211.0,False
2026-06-08,Guava,Fruits,kg,190.0,False
2026-06-15,Guava,Fruits,kg,182.0,False
2026-06-22,Guava,Fruits,kg,197.0,False
2026-06-29,Guava,Fruits,kg,194.0,False
2026-07-06,Guava,Fruits,kg,219.0,False
2026-07-13,Guava,Fruits,kg,227.0,False
2026-07-20,Guava,Fruits,kg,224.0,False
2026-07-27,Guava,Fruits,kg,231.0,False
2026-08-03,Guava,Fruits,kg,224.0,False
2023-08-14,Mango,Fruits,kg,164.0,False
2023-08-21,Mango,Fruits,kg,172.0,False
2023-08-28,Mango,Fruits,kg,189.0,False
2023-09-04,Mango,Fruits,kg,214.0,False
2023-09-11,Mango,Fruits,kg,200.0,False
2023-09-18,Mango,Fruits,kg,192.0,False
2023-09-25,Mango,Fruits,kg,238.0,False
2023-10-02,Mango,Fruits,kg,223.0,False
2023-10-09,Mango,Fruits,kg,265.0,False
2023-10-16,Mango,Fruits,kg,201.0,False
2023-10-23,Mango,Fruits,kg,242.0,False
2023-10-30,Mango,Fruits,kg,245.0,False
2023-11-06,Mango,Fruits,kg,287.0,False
2023-11-13,Mango,Fruits,kg,302.0,False
2023-11-20,Mango,Fruits,kg,324.0,False
2023-11-27,Mango,Fruits,kg,274.0,False
2023-12-04,Mango,Fruits,kg,291.0,False
2023-12-11,Mango,Fruits,kg,251.0,False
2023-12-18,Mango,Fruits,kg,287.0,False
2023-12-25,Mango,Fruits,kg,308.0,False
2024-01-01,Mango,Fruits,kg,277.0,False
2024-01-08,Mango,Fruits,kg,303.0,False
2024-01-15,Mango,Fruits,kg,268.0,False
2024-01-22,Mango,Fruits,kg,280.0,False
2024-01-29,Mango,Fruits,kg,248.0,False
2024-02-05,Mango,Fruits,kg,320.0,False
2024-02-12,Mango,Fruits,kg,231.0,False
2024-02-19,Mango,Fruits,kg,245.0,False
2024-02-26,Mango,Fruits,kg,220.0,False
2024-03-04,Mango,Fruits,kg,253.0,False
2024-03-11,Mango,Fruits,kg,196.0,False
2024-03-18,Mango,Fruits,kg,212.0,False
2024-03-25,Mango,Fruits,kg,206.0,False
2024-04-01,Mango,Fruits,kg,215.0,False
2024-04-08,Mango,Fruits,kg,209.0,False
2024-04-15,Mango,Fruits,kg,183.0,False
2024-04-22,Mango,Fruits,kg,180.0,False
2024-04-29,Mango,Fruits,kg,187.0,False
2024-05-06,Mango,Fruits,kg,186.0,False
2024-05-13,Mango,Fruits,kg,161.0,False
2024-05-20,Mango,Fruits,kg,151.0,False
2024-05-27,Mango,Fruits,kg,148.0,False
2024-06-03,Mango,Fruits,kg,139.0,False
2024-06-10,Mango,Fruits,kg,152.0,False
2024-06-17,Mango,Fruits,kg,147.0,False
2024-06-24,Mango,Fruits,kg,150.0,False
2024-07-01,Mango,Fruits,kg,146.0,False
2024-07-08,Mango,Fruits,kg,156.0,False
2024-07-15,Mango,Fruits,kg,149.0,False
2024-07-22,Mango,Fruits,kg,173.0,False
2024-07-29,Mango,Fruits,kg,197.0,False
2024-08-05,Mango,Fruits,kg,198.0,False
2024-08-12,Mango,Fruits,kg,183.0,False
2024-08-19,Mango,Fruits,kg,206.0,False
2024-08-26,Mango,Fruits,kg,235.0,False
2024-09-02,Mango,Fruits,kg,195.0,False
2024-09-09,Mango,Fruits,kg,224.0,False
2024-09-16,Mango,Fruits,kg,269.0,False
2024-09-23,Mango,Fruits,kg,242.0,False
2024-09-30,Mango,Fruits,kg,272.0,False
2024-10-07,Mango,Fruits,kg,258.0,False
2024-10-14,Mango,Fruits,kg,291.0,False
2024-10-21,Mango,Fruits,kg,286.0,False
2024-10-28,Mango,Fruits,kg,291.0,False
2024-11-04,Mango,Fruits,kg,307.0,False
2024-11-11,Mango,Fruits,kg,317.0,False
2024-11-18,Mango,Fruits,kg,309.0,False
2024-11-25,Mango,Fruits,kg,329.0,False
2024-12-02,Mango,Fruits,kg,334.0,False
2024-12-09,Mango,Fruits,kg,356.0,False
2024-12-16,Mango,Fruits,kg,318.0,False
2024-12-23,Mango,Fruits,kg,338.0,False
2024-12-30,Mango,Fruits,kg,361.0,False
2025-01-06,Mango,Fruits,kg,301.0,False
2025-01-13,Mango,Fruits,kg,334.0,False
2025-01-20,Mango,Fruits,kg,313.0,False
2025-01-27,Mango,Fruits,kg,326.0,False
2025-02-03,Mango,Fruits,kg,344.0,False
2025-02-10,Mango,Fruits,kg,295.0,False
2025-02-17,Mango,Fruits,kg,287.0,False
2025-02-24,Mango,Fruits,kg,251.0,False
2025-03-03,Mango,Fruits,kg,254.0,False
2025-03-10,Mango,Fruits,kg,267.0,False
2025-03-17,Mango,Fruits,kg,259.0,False
2025-03-24,Mango,Fruits,kg,230.0,False
2025-03-31,Mango,Fruits,kg,257.0,False
2025-04-07,Mango,Fruits,kg,205.0,False
2025-04-14,Mango,Fruits,kg,249.0,False
2025-04-21,Mango,Fruits,kg,174.0,False
2025-04-28,Mango,Fruits,kg,231.0,False
2025-05-05,Mango,Fruits,kg,210.0,False
2025-05-12,Mango,Fruits,kg,180.0,False
2025-05-19,Mango,Fruits,kg,188.0,False
2025-05-26,Mango,Fruits,kg,199.0,False
2025-06-02,Mango,Fruits,kg,187.0,False
2025-06-09,Mango,Fruits,kg,214.0,False
2025-06-16,Mango,Fruits,kg,155.0,False
2025-06-23,Mango,Fruits,kg,181.0,False
2025-06-30,Mango,Fruits,kg,173.0,False
2025-07-07,Mango,Fruits,kg,187.0,False
2025-07-14,Mango,Fruits,kg,216.0,False
2025-07-21,Mango,Fruits,kg,191.0,False
2025-07-28,Mango,Fruits,kg,222.0,False
2025-08-04,Mango,Fruits,kg,211.0,False
2025-08-11,Mango,Fruits,kg,200.0,False
2025-08-18,Mango,Fruits,kg,227.0,False
2025-08-25,Mango,Fruits,kg,251.0,False
2025-09-01,Mango,Fruits,kg,256.0,False
2025-09-08,Mango,Fruits,kg,271.0,False
2025-09-15,Mango,Fruits,kg,251.0,False
2025-09-22,Mango,Fruits,kg,293.0,False
2025-09-29,Mango,Fruits,kg,291.0,False
2025-10-06,Mango,Fruits,kg,329.0,False
2025-10-13,Mango,Fruits,kg,360.0,False
2025-10-20,Mango,Fruits,kg,336.0,False
2025-10-27,Mango,Fruits,kg,317.0,False
2025-11-03,Mango,Fruits,kg,411.0,False
2025-11-10,Mango,Fruits,kg,385.0,False
2025-11-17,Mango,Fruits,kg,388.0,False
2025-11-24,Mango,Fruits,kg,383.0,False
2025-12-01,Mango,Fruits,kg,402.0,False
2025-12-08,Mango,Fruits,kg,356.0,False
2025-12-15,Mango,Fruits,kg,451.0,False
2025-12-22,Mango,Fruits,kg,407.0,False
2025-12-29,Mango,Fruits,kg,378.0,False
2026-01-05,Mango,Fruits,kg,358.0,False
2026-01-12,Mango,Fruits,kg,391.0,False
2026-01-19,Mango,Fruits,kg,366.0,False
2026-01-26,Mango,Fruits,kg,405.0,False
2026-02-02,Mango,Fruits,kg,394.0,False
2026-02-09,Mango,Fruits,kg,359.0,False
2026-02-16,Mango,Fruits,kg,377.0,False
2026-02-23,Mango,Fruits,kg,364.0,False
2026-03-02,Mango,Fruits,kg,345.0,False
2026-03-09,Mango,Fruits,kg,336.0,False
2026-03-16,Mango,Fruits,kg,291.0,False
2026-03-23,Mango,Fruits,kg,284.0,False
2026-03-30,Mango,Fruits,kg,308.0,False
2026-04-06,Mango,Fruits,kg,260.0,False
2026-04-13,Mango,Fruits,kg,264.0,False
2026-04-20,Mango,Fruits,kg,259.0,False
2026-04-27,Mango,Fruits,kg,242.0,False
2026-05-04,Mango,Fruits,kg,214.0,False
2026-05-11,Mango,Fruits,kg,244.0,False
2026-05-18,Mango,Fruits,kg,217.0,False
2026-05-25,Mango,Fruits,kg,219.0,False
2026-06-01,Mango,Fruits,kg,219.0,False
2026-06-08,Mango,Fruits,kg,195.0,False
2026-06-15,Mango,Fruits,kg,199.0,False
2026-06-22,Mango,Fruits,kg,201.0,False
2026-06-29,Mango,Fruits,kg,214.0,False
2026-07-06,Mango,Fruits,kg,206.0,False
2026-07-13,Mango,Fruits,kg,219.0,False
2026-07-20,Mango,Fruits,kg,230.0,False
2026-07-27,Mango,Fruits,kg,255.0,False
2026-08-03,Mango,Fruits,kg,249.0,False
2023-08-14,Melon,Fruits,kg,90.0,False
2023-08-21,Melon,Fruits,kg,87.0,False
2023-08-28,Melon,Fruits,kg,89.0,False
2023-09-04,Melon,Fruits,kg,96.0,False
2023-09-11,Melon,Fruits,kg,104.0,False
2023-09-18,Melon,Fruits,kg,110.0,False
2023-09-25,Melon,Fruits,kg,101.0,False
2023-10-02,Melon,Fruits,kg,105.0,False
2023-10-09,Melon,Fruits,kg,119.0,False
2023-10-16,Melon,Fruits,kg,109.0,False
2023-10-23,Melon,Fruits,kg,115.0,False
2023-10-30,Melon,Fruits,kg,124.0,False
2023-11-06,Melon,Fruits,kg,123.0,False
2023-11-13,Melon,Fruits,kg,123.0,False
2023-11-20,Melon,Fruits,kg,124.0,False
2023-11-27,Melon,Fruits,kg,140.0,False
2023-12-04,Melon,Fruits,kg,144.0,False
2023-12-11,Melon,Fruits,kg,144.0,False
2023-12-18,Melon,Fruits,kg,136.0,False
2023-12-25,Melon,Fruits,kg,142.0,False
2024-01-01,Melon,Fruits,kg,124.0,False
2024-01-08,Melon,Fruits,kg,132.0,False
2024-01-15,Melon,Fruits,kg,139.0,False
2024-01-22,Melon,Fruits,kg,138.0,False
2024-01-29,Melon,Fruits,kg,139.0,False
2024-02-05,Melon,Fruits,kg,135.0,False
2024-02-12,Melon,Fruits,kg,121.0,False
2024-02-19,Melon,Fruits,kg,123.0,False
2024-02-26,Melon,Fruits,kg,119.0,False
2024-03-04,Melon,Fruits,kg,113.0,False
2024-03-11,Melon,Fruits,kg,104.0,False
2024-03-18,Melon,Fruits,kg,114.0,False
2024-03-25,Melon,Fruits,kg,117.0,False
2024-04-01,Melon,Fruits,kg,100.0,False
2024-04-08,Melon,Fruits,kg,101.0,False
2024-04-15,Melon,Fruits,kg,96.0,False
2024-04-22,Melon,Fruits,kg,97.0,False
2024-04-29,Melon,Fruits,kg,91.0,False
2024-05-06,Melon,Fruits,kg,90.0,False
2024-05-13,Melon,Fruits,kg,87.0,False
2024-05-20,Melon,Fruits,kg,83.0,False
2024-05-27,Melon,Fruits,kg,76.0,False
2024-06-03,Melon,Fruits,kg,78.0,False
2024-06-10,Melon,Fruits,kg,92.0,False
2024-06-17,Melon,Fruits,kg,90.0,False
2024-06-24,Melon,Fruits,kg,82.0,False
2024-07-01,Melon,Fruits,kg,80.0,False
2024-07-08,Melon,Fruits,kg,87.0,False
2024-07-15,Melon,Fruits,kg,88.0,False
2024-07-22,Melon,Fruits,kg,90.0,False
2024-07-29,Melon,Fruits,kg,99.0,False
2024-08-05,Melon,Fruits,kg,98.0,False
2024-08-12,Melon,Fruits,kg,84.0,False
2024-08-19,Melon,Fruits,kg,109.0,False
2024-08-26,Melon,Fruits,kg,106.0,False
2024-09-02,Melon,Fruits,kg,122.0,False
2024-09-09,Melon,Fruits,kg,113.0,False
2024-09-16,Melon,Fruits,kg,124.0,False
2024-09-23,Melon,Fruits,kg,128.0,False
2024-09-30,Melon,Fruits,kg,125.0,False
2024-10-07,Melon,Fruits,kg,150.0,False
2024-10-14,Melon,Fruits,kg,145.0,False
2024-10-21,Melon,Fruits,kg,154.0,False
2024-10-28,Melon,Fruits,kg,142.0,False
2024-11-04,Melon,Fruits,kg,152.0,False
2024-11-11,Melon,Fruits,kg,159.0,False
2024-11-18,Melon,Fruits,kg,148.0,False
2024-11-25,Melon,Fruits,kg,150.0,False
2024-12-02,Melon,Fruits,kg,169.0,False
2024-12-09,Melon,Fruits,kg,158.0,False
2024-12-16,Melon,Fruits,kg,159.0,False
2024-12-23,Melon,Fruits,kg,159.0,False
2024-12-30,Melon,Fruits,kg,160.0,False
2025-01-06,Melon,Fruits,kg,147.0,False
2025-01-13,Melon,Fruits,kg,150.0,False
2025-01-20,Melon,Fruits,kg,163.0,False
2025-01-27,Melon,Fruits,kg,133.0,False
2025-02-03,Melon,Fruits,kg,155.0,False
2025-02-10,Melon,Fruits,kg,142.0,False
2025-02-17,Melon,Fruits,kg,127.0,False
2025-02-24,Melon,Fruits,kg,144.0,False
2025-03-03,Melon,Fruits,kg,121.0,False
2025-03-10,Melon,Fruits,kg,149.0,False
2025-03-17,Melon,Fruits,kg,125.0,False
2025-03-24,Melon,Fruits,kg,134.0,False
2025-03-31,Melon,Fruits,kg,135.0,False
2025-04-07,Melon,Fruits,kg,119.0,False
2025-04-14,Melon,Fruits,kg,112.0,False
2025-04-21,Melon,Fruits,kg,112.0,False
2025-04-28,Melon,Fruits,kg,114.0,False
2025-05-05,Melon,Fruits,kg,84.0,False
2025-05-12,Melon,Fruits,kg,90.0,False
2025-05-19,Melon,Fruits,kg,107.0,False
2025-05-26,Melon,Fruits,kg,98.0,False
2025-06-02,Melon,Fruits,kg,92.0,False
2025-06-09,Melon,Fruits,kg,108.0,False
2025-06-16,Melon,Fruits,kg,99.0,False
2025-06-23,Melon,Fruits,kg,96.0,False
2025-06-30,Melon,Fruits,kg,98.0,False
2025-07-07,Melon,Fruits,kg,102.0,False
2025-07-14,Melon,Fruits,kg,95.0,False
2025-07-21,Melon,Fruits,kg,97.0,False
2025-07-28,Melon,Fruits,kg,105.0,False
2025-08-04,Melon,Fruits,kg,127.0,False
2025-08-11,Melon,Fruits,kg,112.0,False
2025-08-18,Melon,Fruits,kg,126.0,False
2025-08-25,Melon,Fruits,kg,121.0,False
2025-09-01,Melon,Fruits,kg,121.0,False
2025-09-08,Melon,Fruits,kg,125.0,False
2025-09-15,Melon,Fruits,kg,156.0,False
2025-09-22,Melon,Fruits,kg,160.0,False
2025-09-29,Melon,Fruits,kg,153.0,False
2025-10-06,Melon,Fruits,kg,149.0,False
2025-10-13,Melon,Fruits,kg,170.0,False
2025-10-20,Melon,Fruits,kg,155.0,False
2025-10-27,Melon,Fruits,kg,178.0,False
2025-11-03,Melon,Fruits,kg,174.0,False
2025-11-10,Melon,Fruits,kg,194.0,False
2025-11-17,Melon,Fruits,kg,180.0,False
2025-11-24,Melon,Fruits,kg,188.0,False
2025-12-01,Melon,Fruits,kg,158.0,False
2025-12-08,Melon,Fruits,kg,194.0,False
2025-12-15,Melon,Fruits,kg,185.0,False
2025-12-22,Melon,Fruits,kg,196.0,False
2025-12-29,Melon,Fruits,kg,205.0,False
2026-01-05,Melon,Fruits,kg,179.0,False
2026-01-12,Melon,Fruits,kg,189.0,False
2026-01-19,Melon,Fruits,kg,187.0,False
2026-01-26,Melon,Fruits,kg,166.0,False
2026-02-02,Melon,Fruits,kg,201.0,False
2026-02-09,Melon,Fruits,kg,186.0,False
2026-02-16,Melon,Fruits,kg,176.0,False
2026-02-23,Melon,Fruits,kg,164.0,False
2026-03-02,Melon,Fruits,kg,168.0,False
2026-03-09,Melon,Fruits,kg,147.0,False
2026-03-16,Melon,Fruits,kg,169.0,False
2026-03-23,Melon,Fruits,kg,144.0,False
2026-03-30,Melon,Fruits,kg,143.0,False
2026-04-06,Melon,Fruits,kg,140.0,False
2026-04-13,Melon,Fruits,kg,124.0,False
2026-04-20,Melon,Fruits,kg,132.0,False
2026-04-27,Melon,Fruits,kg,114.0,False
2026-05-04,Melon,Fruits,kg,121.0,False
2026-05-11,Melon,Fruits,kg,119.0,False
2026-05-18,Melon,Fruits,kg,109.0,False
2026-05-25,Melon,Fruits,kg,109.0,False
2026-06-01,Melon,Fruits,kg,114.0,False
2026-06-08,Melon,Fruits,kg,118.0,False
2026-06-15,Melon,Fruits,kg,118.0,False
2026-06-22,Melon,Fruits,kg,105.0,False
2026-06-29,Melon,Fruits,kg,120.0,False
2026-07-06,Melon,Fruits,kg,127.0,False
2026-07-13,Melon,Fruits,kg,114.0,False
2026-07-20,Melon,Fruits,kg,110.0,False
2026-07-27,Melon,Fruits,kg,127.0,False
2026-08-03,Melon,Fruits,kg,136.0,False
2023-08-14,Milk,Dairy,liter,200.0,False
2023-08-21,Milk,Dairy,liter,220.0,False
2023-08-28,Milk,Dairy,liter,213.0,False
2023-09-04,Milk,Dairy,liter,215.0,False
2023-09-11,Milk,Dairy,liter,222.0,False
2023-09-18,Milk,Dairy,liter,226.0,False
2023-09-25,Milk,Dairy,liter,217.0,False
2023-10-02,Milk,Dairy,liter,221.0,False
2023-10-09,Milk,Dairy,liter,213.0,False
